id,dialogue,summary
13828973,"Leah: i've just met the creepiest guy on the earth :|
Samantha: :o i'm all ears
Leah: last night i went to the poetry reading
Leah: this guy approached me, introduced himself and we started talking
Leah: he was rly boring, but, you know, i didn't want to be rude, he didn't seem to be a psycho, so i kept talkig to him
Leah: at one point he mentioned that ""we have something in common"", because we both speak german
Samantha: charming :D
Leah: i was like: ""erm, ok, how do you know about this, i don't know you, i didn't tell you about this""
Leah: he just brushed it off and kept talking
Leah: at one point he asked me about an event i had attended and he NAMED ALL OF MY FRIENDS THAT HAD COME WITH ME
Leah: of course i didn't tell him about it
Samantha: wow, that's creepy as hell
Samantha: what did you do?
Leah: i asked him once again how did he know about all this stuff and he said that he googled me out
Samantha: WHAAAAT?
Samantha: i googled people out before, but i’m not that stupid (and creepy) to tell them about it :o
Leah: right?!
Leah: and now the best part
Leah: he googled me out, because he thought that i had a crush on him, because 2 weeks earlier  I LIKED A POST ON FB announcing that he was going to accompany poets on the guitar during the poetry reading
Leah: can you believe this?!
Samantha: LOOOOOOL
Samantha: men are fckin weird
Leah: AND he tried to walk me home, even though i told him straightforward that he was a creep
Samantha: girl, you're lucky that he didn’t kill you, what a psycho
Samantha: i would totally freak out",Leah met a creepy guy last night at a poetry reading. He knew she speaks German and named all the friends who went to a past event with her. She didn't tell him any of this. He googled her before. Leah had liked a post mentioning him 2 weeks earlier. 
13728295,"Dave: Hey, is Nicky still at your place? Her phone is off
Sam: She just left
Dave: Thanks!",Nicky has just left Sam's place. Her phone is off.
13863025,"Ken: Fuck you, you pimp
Greg: What?
Ken: Fuck you man, I want my money back
Greg: Was your account hacked by some prankster?
Ken: No, I'm the prankster, just having a laugh at your expense
Greg: Well, fuck you too then XD",Ken is trying to play a prank on Greg.
13728896,"Alexander: Personal request to send me message when you will be in taxi
Alexander: If any problem, call me
Tom: ;)
Tom: Thank You, I appreciate it
Alexander: Taxi confirmation below
Alexander: <file_photo>
Tom: Thank you for the transport, we arrived safely, although without luggages :/
Alexander: Good but bad
Tom: Yeeees","Tom arrived safely, but without his luggage."
13830023,"Asher: Have you seen there're 5 (!) bouncy castles in the hall?
Asher: And a HUGE bouncy dragon!! :o
Asher: <file_photo>
Shane: wow! :D it looks fantastic :o
Asher: What’s the occasion?
Shane: the university organised a carnival party for children :)
Shane: or at least this is what i heard in the dean's office
Asher: That's so cool! :>",The university is throwing a carnival party for kids.
13830056,"Ian: Honey, do not you know where my green folder is?
Sophie: Green?
Sophie: I have no idea.
Ian: I was sure I left it on the dining room table.
Sophie: Maybe Alex put it somewhere.
Sophie: Ask her.
Ian: ok, thx :*",Ian is looking for his green folder. Sophie hasn't seen it but maybe Alex will know.
13809969,"Adrian: Can you talk?
Simon: Not really, anything important?
Adrian: Not that much.
Simon: I'll be free at 5
Adrian: i'll you then",Simon will talk to Adrian in 5 minutes.
13727853,"Jen: I think I'm through with the dickhead. He's being a pain again. I'm going to tell him to move out.
Jane: Did he at least give you back the money he owes you?
Jen: No. He's freeloading and said he has no intention of giving back my money because I don't deserve it with the way I act.
Jane: He has a nerve doesn't he? How dare he?!!!
Jen: I've learnt to hate him with a passion. He's like vermin that you can't cull.
Jen: Abusive, nasty, annoying, irresponsible. He disgusts me.
Jane: Get rid of him! I told you right from the beginning that he's no good.
Jen: Yeah you were absolutely right.. as always.
Jane: I hate to say it but I can smell a fucktard a mile away.
Jen: I seem to pick them, don't I?
Jen: Sometimes I think it is my fault. If only I could be a better person, if only, if only....
Jane: You know that way of thinking will get you nowhere fast. It's self defeating. That's what the abusers want you think that you're bad and you deserve every bit of abuse that they dish out.
Jen: What if he doesn't leave? I'm afraid of asking him to leave 'cause it will only cause another fight.
Jane: You can't spend your whole life walking on eggshells.
Jen: Yeah, you're right... but how do I get out of this mess?
Jane: I think you've got to cut your losses and just move on.
Jen: Easier said than done.
Jane: I know. You've gotta do it Hon. If you don't things will only get worse. Think of how much worse they've already got since you met him.
Jen: Yeah you're right. Sometimes I just don't have the strength. 
Jane: I believe in you. Please do it! Remember I'm always there for you.",Jen is about to break up with her boyfriend. Jane knew from the beginning that they were not a good match. Jane is going to support Jen.
13828797,"Dean: Hey sweetheart
Dean: What's for dinner tonight :D
Poppy: Hey
Poppy: Dunno?
Dean: What do you mean you dunno :D
Poppy: Well, I'm not preparing anything tonight
Poppy: So I dunno
Dean: Nooo whyy I'm starving
Poppy: Grab something on the way back home
Dean: I guess I will!
Dean: What would you like me to get for you? :*
Poppy: Nothing I won't be home tonight
Dean: ???
Dean: You won't?
Poppy: Yeah I won't
Dean: What's up?
Poppy: Nothing
Poppy: I'll see you tomorrow
Dean: Where are you going to be tonight then?
Poppy: Not telling
Dean: :O
Dean: Why
Poppy: Because it's a secret
Poppy: :O
Dean: :O
Poppy: :O",Poppy is not going to be home tonight but she won't reveal the reason to Dean. She won't be making dinner so Dean has to get something on his way home.
13729708,"Gab: Ah that's better. Now we can message all we like.
Kat: :-)
Gab: So when can we meet up for a drink?
Kat: Fairly busy at the moment so I'm not sure when.
Gab: I'd love to meet you in real life.
Kat: I don't meet strange men from the internet.
Gab: Why not?
Kat: Not that sort of gal.
Gab: But you're talking to me, aren't you?
Kat: Yes, but that's different.
Gab: How so?
Kat: Just is.
Gab: But it would be so much nicer to do this cuddled up right next to you...
Kat: I think this was a mistake.
Gab: Are you there?
Gab: Where did you go?
Gab: Kat?",Gab wants to meet Kat in real life. Kat doesn't like Gab's insisting so she won't to talk to him at all.
13681082,"Agatha: My presentation is ready as we speak :)
Adam: oh cool, what course?
Agatha: Economics.
Adam: Is it interesting? I mean... your presentation.
Agatha: Definitely, I used recent research.
Adam: Sounds like you know what you're doing :P
Agatha: I'm just really into economics :)
Adam: no doubt about that",Agatha is proud of herself because she has finished her presentation in Economics. She is very interested in Economics.
13810132,"Sally: Hey! Imagine Dragons are coming to us!
Tim: So I've heard.
Sally: And you didn't tell me?! 
Tim: Come on. It's just a band...
Sally: It's not JUST a band, you jerk!
Sally: <file_video>
Sally: I've already checked the ticket availability. There are still some tickets for the standing area at our ABC Theatre. Shall we go together?
Tim: How much are they?
Sally: 70
Tim: When is the gig?
Sally: 12 July
Tim: Well, I may go.
Sally: Your enthusiasm is infectious, really... Try inviting me for some sports events and you'll see how happy I'll be.
Tim: Ok! Let's go! It'll be an unforgettable evening!
Sally: Jerk! I've aready bought the tickets, so put it in your diary
Tim: Done. ","Imagine Dragons have a concert at ABC Theatre on 12 July. Sally wants to go with Tim. She bought tickets, they cost 70."
13829686,"Andrew: Hello Bez, this morning I wanted to take your car and go to Krizingen but it showed ""low  brake fluid level"". So I went only to the garage next to Willig and they said it's ok, probably a display error. Do you want me to have the car checked properly? Have you got a contract with some garage in particular?
Andrew: Kate took your car today, just to check, and everything was fine. It must have been in fact display error.
Andrew: Hi Bez, when are you back? What date?
Bez: Hello Andy and Kate! Sorry for not replying immediately. We have here no wifi internet connection. I'm in a hotel lobby now and use a ""phone credit"".
Bez: The car should be ok as it passed general inspection only in June. I usually go to a garage in Crinch. But don't bother as long it shows no more alarms.
Bez: Apart from that is everything alright? Automatic lights going on and off? One downstairs, one upstairs.
Bez: Please don't forget to give the plants in the basement an occasional drink! Thank you.
Bez: I'm home on the 21st in the evening. Could you please switch the heating on a bit on that day?
Andrew: Hello Bez, just as we thought. No internet. Everything is fine here, also the car. The plants in the basement are watered once a week but not too much.
Andrew: <file_photo> Your natal lily has just started to flower.
Andrew: and look at this:
Andrew: <file_photo>
Andrew: Greetings from your frost-bound garden!
Bez: Thank you Andy!",Andrew has discovered an issue with Bez's car in her absence but it seems to be ok. He will also take care of her plants until she is back on the 21st. 
13612210,"Keith: Hi there kiddo, when are you planning to visit you old parents? :)
Laura: Hey Dad, I'm not sure yet. I've been pretty busy recenlty.There is this big project coming…
Keith: Oh, I understand, all work and no play…XD
Laura: Daad! Don't be mean! You know I treat studying seriously!
Keith: I know, you take after your mum :) By the way I think she bought some b-day gift for you…
Laura: Next Saturday it is then :D 
Keith: I'll tell mum, she'll be really happy:)
Laura: And please cook your lasagne!  I miss it  so badly …
Keith: I'll se what I can do Pumpkin, le'ts stay in touch :)",Laura is going to visit her parents next Saturday. Keith might make a lasagne for her. Laura's mom has a birthday gift for her. 
13812772,"Miriam: heyo
Miriam: when do you get back?
Pegah: hey hey
Pegah: I'm in class till 15:00 and then I work from 17:00 till about 21:30
Pegah: so I'll be back at 22:00 D:
Miriam: oh damn
Miriam: that's late!
Pegah: I know :( but I need as many shifts as possible
Pegah: I'm gonna be a zombie all week :(
Miriam: ok, well I asked coz I invited a few people over
Miriam: and was hoping you would be there too
Pegah: awwww
Pegah: well I can have a cup of tea with you when i get back lol
Miriam: I'll save you some wine as well :) ",Pegah is in class till 15:00. She will work from 17:00 till around 21:30. She will be back at 22:00. Miriam invited people over and wants Pegah to come. Pegah will have a cup of tea with her when she gets back. Miriam will save Pegah some wine.
13681309,"Pam: Hey Robert, you said you cold help with Tom's birthday?
Robert: Sure, what do you need?
Pam: I have to go shopping, cook and clean and I figured out I don't have time to pick up the balloons
Robert: from where?
Pam: there this store in the city centre that sells these awesome floating balloons
Robert: No problem just text me the address
Pam: bless you!
Robert: ;)",Robert will pick up floating balloons for Tom's birthday.
13716296,"Shelly: This year I'm volunteering at the food shelter!
Tracy: Good 4 u!
Jody: Gr8!
Shelly: How about u? Any volunteer work?
Tracy: Nah. Not into that.
Jody: Sure! Every year I do some charity 4 Xmas :)","Shelly is voluntering at a food shelter and asks if others do some volunteer work. Tracy is not into that, but Jody always does some charity for Christmas."
